"","text","publication","X","Id","X1","X2","X3","X4","X5","X6","X7","X8","D","G"
"88","TORONTO — Payless ShoeSource Canada Inc. says it will soon file for creditor protection in Canada and close all 2,500 of its North American stores this spring.","Saskatoon Star Phoenix","19-Feb","88",0.00227393317808454,0.00302161545166403,0.00290625426256846,0.00367469699351953,0.00179990787450832,0.372766522657213,0.610310698206245,0.00324637137619735,0,0
"89","Payless ShoeSource to close remaining 2,100 stores in U.S.","Saskatoon Star Phoenix","19-Feb","89",0.00600666110766131,0.00798168573762019,0.00767695577697218,0.009706819763282,0.00475450938109339,0.0190682218744922,0.936229761262094,0.00857538509678429,0,0
"90","The Kansas-based company’s chief restructuring officer Stephen Marotta says in a release that the closures are happening because a prior reorganization left the company “ill-equipped” for today’s retail environment with too much remaining debt and too large a store footprint.","Saskatoon Star Phoenix","19-Feb","90",0.00143476983438257,0.0019065303866157,0.786035371900988,0.00231860128855647,0.00113567696179512,0.00455469503780398,0.200566011319853,0.00204834327000518,1,0
"91","Documents filed with the Ontario Superior Court show the company had an oversupply of inventory as recently as this winter and was forced to sell merchandise at steep markdowns.","Saskatoon Star Phoenix","19-Feb","91",0.595008868971615,0.00272299943939859,0.00261903900556423,0.00331153914632085,0.001622029080688,0.0065052370115052,0.385284743847109,0.00292554349779911,0,0
"92","The company, which has also filed for bankruptcy in the U.S., says it will begin closing stores at the end of March, though some will be open until the end of May while it conducts liquidation sales.","Saskatoon Star Phoenix","19-Feb","92",0.00158059386830116,0.00210030219941961,0.00202011550357397,0.0025542542726406,0.0012511024410802,0.589423681635016,0.373404462319365,0.0276654877606034,0,0
"93","Documents show the brand employs about 2,400 workers in Canada and owns 248 stores in the country.","Saskatoon Star Phoenix","19-Feb","93",0.187219941843522,0.0661926447398975,0.004860791604539,0.00614603358191331,0.00301039630222223,0.0120733602607223,0.715067184669715,0.00542964699746882,0,0
"94","The documents say the company has failed to pay February’s rent for 220 of its stores in Canada and reported an operating loss of more than US$12 million last year.","Saskatoon Star Phoenix","19-Feb","94",0.00204920807038637,0.00272299943939859,0.00261903900556423,0.00331153914632085,0.001622029080688,0.0394474403949068,0.945302201364936,0.00292554349779911,0,0
"95","One by one, businesses have been announcing plans to open new stores in shuttered big box locations across the Quad-Cities. But in areas still cluttered with vacant stores, community leaders are getting creative.","QuadCity Times","24-Feb","95",0.00175941331422332,0.0589050890819301,0.00224865994012561,0.483664178051033,0.00139264509146785,0.00558527988232186,0.443932915436275,0.00251181920262335,0,0
"96","Over the past couple of years, major national companies have struggled to keep up with the changing retail landscape. As more sales move online, more big box stores have closed doors. ","QuadCity Times","24-Feb","96",0.00186490575624688,0.212334158062769,0.00238348705916962,0.242849202730044,0.00147614652366881,0.00592016697758709,0.530509507835666,0.00266242505484937,0,0
"97","Younkers, Sears, Toys R Us, and most recently Payless Shoesource, have fallen victim to this trend — leaving vacancies on both sides of the Mississippi River. Moline also has lost its Best Buy and Sam's Club stores. ","QuadCity Times","24-Feb","97",0.00158059386830116,0.00210030219941961,0.00202011550357397,0.434506564184923,0.0012511024410802,0.0304265746897089,0.525858218758995,0.0022565283539986,0,0
"98","""Many of the closures are a product of a changing retail environment,"" said Laura Crossman, corporate marketing manager for Macerich, which owns both NorthPark and SouthPark malls. ""But each closure brings new opportunity."" ","QuadCity Times","24-Feb","98",0.00175941331422332,0.00233791850497506,0.00224865994012561,0.596798519204944,0.00139264509146785,0.00558527988232186,0.387365744859319,0.00251181920262335,0,0
"99","In some cases, big box stores are being refilled with new national retail chains. In recent months, Big Lots announced plans to open on 16th Street in Moline, in the former Toys R Us location. Also in Moline, a new Marshalls department store will open in space which formerly housed Staples. ","QuadCity Times","24-Feb","99",0.00118813372699599,0.00157879891226987,0.00151852250622954,0.632217921233011,0.000940454746779498,0.00377174558658392,0.357088189045371,0.00169623424275973,0,0
"100","In Davenport, the large lot that still houses the former Toys R Us building is being divided up by businesses. University of Iowa Community Credit Union is constructing a new facility on the lot, but plans have not yet been announced for the Toys R Us store. ","QuadCity Times","24-Feb","100",0.00126035163339208,0.00167476248057361,0.0623934638271686,0.549080513473031,0.000997618070511082,0.0242618827503854,0.35853207192428,0.00179933584065746,0,0
"101","""While individual properties have unique challenges, several structures that have seen their retail tenants leave in recent years have since been filled or redeveloped,"" said Bruce Berger, Davenport's community planning and economic development director.","QuadCity Times","24-Feb","101",0.00171101954693727,0.00227361258939009,0.00218680913737893,0.745416966585898,0.00135433951430544,0.00543165325424791,0.211677241806199,0.0299483575656432,0,0
"102","Berger pointed to the redevelopment of two Kmart stores, on West Kimberly Road and Brady Street, and the former K's Merchandise. A new 6,200-square foot retail center housing Stanton Optical recently replaced a BP gas station on Kimberly Road and Brady Street. ","QuadCity Times","24-Feb","102",0.00137150307287315,0.00182246115098644,0.00175288205039556,0.663647484506118,0.0231333029188505,0.00435385390091957,0.301960491662461,0.0019580207373959,0,0
"103","But several vacant stores still clutter Davenport and Moline. On the Illinois side, realtors are seeking to lease the closed Best Buy space, for example.","QuadCity Times","24-Feb","103",0.00236021016329351,0.0031362608045455,0.00301652261101497,0.497056763057481,0.00186819951410578,0.0454342587663242,0.44375824072293,0.00336954436030541,0,0
"104","""Admittedly, properties where Office Depot, Gander Mountain and Dick’s Sporting Goods formerly operated are not yet filled, but new retail — including Home Goods, H&M, Dry Goods, and Costco — have occurred, as well as new restaurant, office, housing, and hospitality investments across (Davenport),"" Berger said. ","QuadCity Times","24-Feb","104",0.00126035163339208,0.00167476248057361,0.00161082231535331,0.832732840528169,0.000997618070511082,0.0445227632543239,0.115401505877019,0.00179933584065746,0,0
"105","Crossman said mall managers are searching to refill the spaces left behind by Younkers and Sears. ","QuadCity Times","24-Feb","105",0.0578663538082912,0.00450310640335601,0.0588087004338184,0.604729074222439,0.00268239847353367,0.0107579068941445,0.255814400135163,0.00483805962925404,0,0
"106","""Macerich is leading the discussions with new and emerging brands, including those that are experiential retail,"" she said. ""This is a long-term process and we ask our neighbors to be patient as we fill the space with the what is right for the community.""","QuadCity Times","24-Feb","106",0.00137150307287315,0.00182246115098644,0.0678959943391771,0.35497962715847,0.00108559882258992,0.0264015579971801,0.412199012143764,0.134244245314959,0,0
"107","Berger said the city of Davenport is working with Macerich to create a master plan for the revitalization of the Brady Street corridor. City staff has met with Macerich representatives to discuss creative reuses for the mall and surrounding property. ","QuadCity Times","24-Feb","107",0.00146864374072836,0.00195154222768875,0.00187703498626185,0.521777863554949,0.00116248949584835,0.00466222818315384,0.465003494597888,0.00209670321348146,0,0
"108","""Macerich approached us and is interested in brainstorming on future vision of both their property and the surrounding area,"" Berger said. ""Combined with the closure of the Hotel Davenport, the mid/north-Brady area is well-positioned for redevelopment. It is too early to speculate on any specific geography, partnerships, or what elements will be evaluated, but there is certainly growing interest in revitalizing that corridor.""","QuadCity Times","24-Feb","108",0.000923540314312637,0.105152313686482,0.134798348640132,0.372653549735196,0.00073101861575257,0.0177782344446225,0.366644506021251,0.00131848854225099,0,0
"109","According to budget documents, city staff will begin work on a corridor redevelopment study this year.","QuadCity Times","24-Feb","109",0.00358408956765082,0.00476255877795144,0.00458073072850212,0.351489781934482,0.0604532583970569,0.126610357835882,0.385786101964249,0.0627331207942265,0,0
"110","Crossman said the mall managers are coordinating with the city to ensure the success of NorthPark. And both malls have been looking for less traditional tenants that offer experiences, rather than products. ","QuadCity Times","24-Feb","110",0.00181062425990369,0.0024059679033714,0.0023141113045756,0.497742109455484,0.00143318057653816,0.0930683421403379,0.398640734060583,0.0025849302992057,0,0
"111","""We are focused on supporting start-up companies to help them test their products through flexible leases,"" she said. ""Our sister-centers have discovered success with medical offices, interactive artwork studios and new apparel and accessory brands. We hope the same for this market.""","QuadCity Times","24-Feb","111",0.00137150307287315,0.0459178693435075,0.00175288205039556,0.35497962715847,0.00108559882258992,0.202783190767264,0.0814834506998558,0.310625878085043,0,0
"112","Economic development leaders hope infrastructure improvements — such as the opening of the reconstructed John Deere Road in Moline — also will continue to boost the retail market.","QuadCity Times","24-Feb","112",0.00227393317808454,0.00302161545166403,0.00290625426256846,0.515441747110803,0.00179990787450832,0.116882997598571,0.354427173147603,0.00324637137619735,0,0
"113","""Certainly the opening of Veterans Memorial Parkway, W. 76th Street and the upcoming 53rd Street widening are all great examples of infrastructure enhancements that will help foster economic development,"" Berger said. ""In addition, the final phases of road and rail improvements in and around the Eastern Iowa Industrial Center in 2019 will be key projects.""","QuadCity Times","24-Feb","113",0.163707167962482,0.00149323673434204,0.00143622697647229,0.543760728167972,0.000889487295667356,0.00356733781529035,0.283541507329006,0.00160430771876838,0,0
"114","Payless ShoeSource filed for bankruptcy for the second time on February 15, with the clear intention of closing all 2,100 locations in the United States and Puerto Rico. The company also closed its e-commerce site. The going-out-of-business-sale began on Sunday, and all stores will be shuttered by the end of May. About 1,400 franchised and licensed stores globally will remain open and are not affected by this action.","Forbes","18-Feb","114",0.000871769600107645,0.00115841244560894,0.00111418582599891,0.00140878771611739,0.000690040051798031,0.535307038650001,0.458205187415938,0.0012445782944301,0,0
"115","This is the second bankruptcy for the company. In 2017, the first round of stores were closed – 673 units were shuttered at the time. But the company continued to encounter too many aggressive competitors, including Zappos (a division of Amazon), Kohl’s, Walmart, Target and others who provided more compelling merchandise offerings. A visit to a Payless store became irrelevant.","Forbes","18-Feb","115",0.00106597356601889,0.30986700610602,0.035634674404139,0.00172262311662145,0.000843760157064643,0.00338394660608809,0.628824042458765,0.0186579735852824,0,0
"116","Of course, the high debt of the company, caused by an irrational expansion plan that moved too quickly, ultimately killed the company. And, poor merchandise assortment and lack of exciting offers weren’t competitive and couldn’t drive sales to offset the debt burden. Many wags call this second bankruptcy “chapter 22” (2 x 11), which is a death knell to many companies. Just the other day, Gymboree called it quits when it closed its 749 stores. Also, this year, Shopko closed more than 250 stores and Charlotte Russe closed its 94 stores. High debt was the cause of so many of these closings. According to U.S.A. Today, 2,187 stores have already been closed in the first six weeks of this year. Will there be more closings?","Forbes","18-Feb","116",0.000508402227904264,0.000675567796934983,0.0660326513244008,0.0743773179562072,0.000402420432685396,0.00161392932103325,0.692206703105709,0.164183007835125,3,0
"117","A weak Christmas selling period killed whatever hope had remained for some of these debt-ridden companies to get any relief. Many had hoped Christmas sales would boost income and help delay, or avoid, liquidation.","Forbes","18-Feb","117",0.312878851487476,0.0589050890819301,0.00224865994012561,0.0311268134353929,0.00139264509146785,0.118719621036232,0.359082159570842,0.115646160356533,1,0
"118","Payless ShoeSource was an American discount footwear retailer that was headquartered in Topeka, Kansas. Established in 1956 as Volume Shoe Corp., it grew quickly and became part of The May Department Stores in 1979. It then became an independent, publicly held company again in 1996. By 2011, sales volume was $3.4 Billion. A high point in its history. An estimated 18,000 people worked for the company in 2018. Their job loss is the saddest part of this story.","Forbes","18-Feb","118",0.000859721294061596,0.139347566481188,0.00109878720252988,0.00138931754239764,0.00068050334195283,0.182395909214566,0.617718751786082,0.0565094431372219,0,0
"119","Mounting debts and a challenging retail market are forcing Payless ShoeSource Canada Inc. to shutter all of its North American stores by May.","Prince George Citizen","21-Feb","119",0.0029127922113433,0.00387053499993143,0.0505475804790974,0.0047070990849373,0.00230559001844529,0.430670051231347,0.360353464316287,0.144632887658612,1,0
"120","The Kansas-based discount footwear retailer said Tuesday that it will soon file for creditor protection in Canada, making way for liquidation sales at the 248 locations it owns in the country. Those stores include two in Prince George - at Pine Centre Mall and at Westgate Shopping Centre.","Prince George Citizen","21-Feb","120",0.00128641554502831,0.00170939635587384,0.00164413391616112,0.0641184782034846,0.00101824868545028,0.293601963601843,0.634784817814943,0.00183654587721572,0,0
"121","The move comes just after Payless filed for bankruptcy in the U.S. and after Ohio-based shoe brand DSW Inc. shut down its Town Shoes Ltd. brand and the 38 stores it had in the country, saying the ""competitive landscape for mid-luxury, mall-based footwear has dramatically changed, comparable sales have deteriorated consistently and generated significant operating losses.""","Prince George Citizen","21-Feb","121",0.00106597356601889,0.395547710082809,0.00136239281342353,0.0359949047073369,0.000843760157064643,0.00338394660608809,0.560279479277334,0.0015218327899247,0,0
"122","Payless, which was founded in 1956 and previously filed for bankruptcy in 2017, has faced a similar market, revealed its chief restructuring officer Stephen Marotta in a press release, where he said the brand had tried to rejig its operations to no avail.","Prince George Citizen","21-Feb","122",0.00146864374072836,0.143607320878936,0.308797888730631,0.00237334183370851,0.00116248949584835,0.0990994139506521,0.441394198156014,0.00209670321348146,0,0
"123","""The challenges facing retailers today are well documented, and unfortunately Payless emerged from its prior reorganization ill-equipped to survive in today's retail environment,"" said Marotta.","Prince George Citizen","21-Feb","123",0.00236021016329351,0.0031362608045455,0.913618322598581,0.00381412139754902,0.00186819951410578,0.0074925171001756,0.064340824061444,0.00336954436030541,0,0
"124","""The prior proceedings left the company with too much remaining debt, too large a store footprint and a yet-to-be realized systems and corporate overhead structure consolidation.""","Prince George Citizen","21-Feb","124",0.00211901302854477,0.00281575666824199,0.9565102902609,0.00342434460267709,0.00167728246063774,0.00672683373658201,0.0237012789823756,0.0030252002600409,1,0
"125","Documents filed with the Ontario Superior Court on Tuesday show the company's Canadian operations, which employ about 2,400 workers, had an oversupply of inventory as recently as this winter and was forced to sell merchandise at steep markdowns.","Prince George Citizen","21-Feb","125",0.535168741407003,0.00210030219941961,0.00202011550357397,0.0279632136792455,0.0012511024410802,0.0304265746897089,0.373404462319365,0.0276654877606034,0,0
"126","The documents said the company failed to pay February's rent for 220 stores it owns in Canada and reported an operating loss of more than US$12 million last year.","Prince George Citizen","21-Feb","126",0.00204920807038637,0.00272299943939859,0.00261903900556423,0.00331153914632085,0.001622029080688,0.0065052370115052,0.978244404748338,0.00292554349779911,0,0
"127","Marotta said in the filings the company has been unable to integrate its physical stores with a digital offering. Only 200 stores are equipped with such a service, he said, leaving Payless ""unable to keep up with the shift in customer demand."" As a result, he said Payless will begin closing its 2,500 North American stores at the end of March, though some will be open until the end of May while the company conducts liquidation sales.","Prince George Citizen","21-Feb","127",0.000848001475767535,0.00112682922563779,0.300990306307457,0.0013703782079155,0.000671226643130459,0.479815965367611,0.21396664694329,0.00121064582919001,0,0
"128","Retail expert Brynn Winegard said Payless has long had issues because its business model was built around not always keeping inventory in every size for every shoe they sold but also because of the size of its real estate.","Prince George Citizen","21-Feb","128",0.00162180217390341,0.0803692801973055,0.445286697024862,0.00262084727465318,0.00128372044167207,0.187648278623604,0.278854015041504,0.00231535922249468,0,0
"129","""Payless has had to decrease its footprint significantly, but they were over indexed in terms of how large and how much real estate they intended to maintain,"" she said.","Prince George Citizen","21-Feb","129",0.00211901302854477,0.0709444734805256,0.513673630981056,0.00342434460267709,0.137934716085205,0.0407911921427238,0.194023071013085,0.0370895586661827,0,0
"130","""Competitive pricing online is so much easier with lower overhead. The big discount and big box stores have margins that are razor thin finding it very hard to compete with online retailers.""","Prince George Citizen","21-Feb","130",0.00186490575624688,0.0324575346950552,0.242218984882787,0.212869765502091,0.00147614652366881,0.00592016697758709,0.290674010012048,0.212518485650515,0,0
"131","Payless, she said, also faced challenges from manufacturers increasingly circumventing traditional retailers by selling directly to consumers, often at lower costs.","Prince George Citizen","21-Feb","131",0.00278250206079895,0.272079371742859,0.271938209834722,0.138687532520887,0.00220246022105468,0.00883308808513819,0.299504407878597,0.00397242765594232,0,0
"132","Feb. 20--HARLINGEN -- Just two years after filing its first bankruptcy, Payless ShoeSource officials concede their turnaround strategy has failed and they will close their remaining 2,500 stores in North America.","Valley Morning Star","20-Feb","132",0.00219374142261513,0.00291505618696894,0.00280376328640347,0.00354510637688728,0.00173643293446561,0.394886325526563,0.412459385795656,0.179460188470441,0,0
"133","Late Monday night, the discount shoe seller filed its second bankruptcy in two years.","Valley Morning Star","20-Feb","133",0.00405088348513117,0.00538283721330525,0.00517732777255468,0.0716665569544437,0.0032064341880728,0.0128595810047742,0.891873152187013,0.00578322719470495,0,0
"134","Payless has shut down several of its Valley outlets since it first filed in 2017, including stores at Valle Vista mall, 1102 S. Expressway 83 and one at San Benito Plaza.","Valley Morning Star","20-Feb","134",0.00219374142261513,0.0381807166919829,0.00280376328640347,0.426733032437054,0.00173643293446561,0.218558023001493,0.306662404280614,0.00313188594537118,0,0
"135","Its last Harlingen store, at 1210 S. 77 Sunshine Strip in the Laurel Heights Shopping Center, will close, along with four stores in Brownsville, one at the Rio Grande Premium Outlets in Mercedes and a single store in Weslaco.","Valley Morning Star","20-Feb","135",0.00162180217390341,0.0542978734756367,0.00207278275649239,0.341549134656348,0.00128372044167207,0.00514843157192276,0.59171089570153,0.00231535922249468,0,0
"136","Liquidation sales at these stores already have begun and company officials say would continue for a month or two until inventory is gone.","Valley Morning Star","20-Feb","136",0.207840586148837,0.00339379369157326,0.00326422324090942,0.00412731655452114,0.00202160602089699,0.254451644198478,0.521254596905219,0.00364623323956566,0,0
"137","The liquidation doesn't affect its franchise operations or its Latin American stores, which remain open for business as usual, according to company officials.","Valley Morning Star","20-Feb","137",0.0024532923477847,0.00325994894527184,0.00313548850590313,0.00396454306639864,0.00194187773757198,0.757111747077001,0.224630669560809,0.00350243275926032,0,0
"138","The company first filed for Chapter 11 bankruptcy in April 2017 and closed around 400 stores. Executives at Payless, based in Topeka, Kansas, cut and consolidated to reduce the company's debt but it apparently failed to turn around the company which employs around 18,000 people.","Valley Morning Star","20-Feb","138",0.00146864374072836,0.0491701351114379,0.00187703498626185,0.00237334183370851,0.00116248949584835,0.00466222818315384,0.93718942343538,0.00209670321348146,1,0
"139","The company, founded in 1956 on the premise of delivering discount shoes in a self-serve setting, was taken private in 2012 by Golden Gate Capital and Blum Capital Partners and succumbed to the serious debt problems incurred by that move.","Valley Morning Star","20-Feb","139",0.125438138336298,0.274621021289917,0.125866768914606,0.00249096153218588,0.00122010094567947,0.00489328207743351,0.463269113837943,0.00220061306593657,1,1
"140","The Wall Street Journal recently reported the Payless store closings could be the largest retail liquidation ever in terms of store count.","Valley Morning Star","20-Feb","140",0.0029127922113433,0.00387053499993143,0.00372276321124065,0.0515319163527941,0.236429676357729,0.00924669582063567,0.688127185191284,0.0041584358550416,0,0
"141",""" The challenges facing retailers today are well documented, and unfortunately, Payless emerged from its prior reorganization ill-equipped to survive in today's retail environment,"" said Stephen Marotta, PaylessShoeSource's chief restructuring officer, to the Associated Press.","Valley Morning Star","20-Feb","141",0.00166521671619095,0.00221274952514226,0.939054489545655,0.00269100557550238,0.00131808476569206,0.00528625158708266,0.0453948624689883,0.00237733981574662,0,0
"142","He also noted to the AP that the previous Chapter 11 proceedings left the company with too much debt and with too many stores.","Valley Morning Star","20-Feb","142",0.00255401794116207,0.00339379369157326,0.578066614222398,0.00412731655452114,0.00202160602089699,0.00810776234926855,0.398082655980614,0.00364623323956566,1,0
"143","Payless ShoeSource has filed for Chapter 11 bankruptcy protection and is shuttering its remaining stores in North America.","San Diego Union Tribune","20-Feb","143",0.00380321689112901,0.00505373642243315,0.004860791604539,0.00614603358191331,0.00301039630222223,0.440045718482973,0.531650459717322,0.00542964699746882,0,0
"144","The filing on Monday came a day after the shoe chain began holding going-out-of-business sales at its North American stores.","San Diego Union Tribune","20-Feb","144",0.00255401794116207,0.00339379369157326,0.00326422324090942,0.00412731655452114,0.00202160602089699,0.336566271481548,0.644426537829824,0.00364623323956566,0,0
"145","The company, based in Topeka, Kan., updated the number of stores it is closing to 2,500, up from the 2,100 it cited on Friday when it confirmed it was planning to liquidate its business.","San Diego Union Tribune","20-Feb","145",0.00186490575624688,0.00247809746710299,0.00238348705916962,0.00301370490642575,0.00147614652366881,0.0658790414334915,0.920242191799045,0.00266242505484937,0,0
"146","It reiterated that stores will remain open until at least the end of March and the majority will remain open until May.","San Diego Union Tribune","20-Feb","146",0.00266336870544456,0.00353909961445247,0.00340398158028103,0.00430402839839617,0.00210816146747407,0.864758704536363,0.115420308287847,0.00380234740974149,0,0
"147","The liquidation doesn't affect its franchise operations or its Latin American stores, which remain open for business as usual, it said.","San Diego Union Tribune","20-Feb","147",0.00266336870544456,0.00353909961445247,0.00340398158028103,0.00430402839839617,0.00210816146747407,0.950389085216252,0.0297899276079588,0.00380234740974149,0,0
"148","The debt-burdened chain filed for Chapter 11 bankruptcy protection a first time in April 2017, closing hundreds of stores as part of its reorganization.","San Diego Union Tribune","20-Feb","148",0.00255401794116207,0.00339379369157326,0.00326422324090942,0.00412731655452114,0.00202160602089699,0.00810776234926854,0.972885046962103,0.00364623323956566,1,0
"149","""The challenges facing retailers today are well documented, and unfortunately, Payless emerged from its prior reorganization ill-equipped to survive in today's retail environment,"" said Stephen Marotta, PaylessShoeSource's chief restructuring officer.","San Diego Union Tribune","20-Feb","149",0.00186490575624688,0.00247809746710299,0.931746041125688,0.00301370490642575,0.031455583751621,0.00592016697758709,0.0208590749604784,0.00266242505484937,0,0
"150","He noted that the prior Chapter 11 proceedings left the company with too much debt and with too many stores.","San Diego Union Tribune","20-Feb","150",0.00305588339280318,0.00406067538271095,0.446031460243572,0.00493833575423676,0.0024188523371293,0.00970094059114224,0.525431132904976,0.00436271939342989,1,0
"151","Markets","San Diego Union Tribune","16-Feb","151",0.0185347199957959,0.0246290422565271,0.0236887387511842,0.327908608353954,0.312627292391403,0.0588387037202152,0.207311877540584,0.0264610169903363,0,0
"152","STRONG GAINS FOR STOCKS: A rally drove the Dow up more than 400 points and helped give the benchmark S&P 500 index its third-consecutive weekly gain.","San Diego Union Tribune","16-Feb","152",0.00227393317808454,0.00302161545166402,0.00290625426256846,0.00367469699351953,0.659786115168158,0.043773419010388,0.244762805265328,0.039801160670289,0,0
"153","BRIEFLY","San Diego Union Tribune","16-Feb","153",0.0185347199957959,0.0246290422565271,0.0236887387511842,0.327908608353954,0.0146709625391638,0.0588387037202152,0.505268207392824,0.0264610169903363,0,0
"154","AIRLINES: NOT JUST 'MALE' OR 'FEMALE': Major U.S. airlines will soon recognize a nonbinary gender identity option when customers book travel. Airlines for America, an industry trade group representing major U.S. carriers, and the International Air Transport Assn. recently approved a measure that will add ""unspecified"" and ""undisclosed"" as identification options where currently only ""male"" and ""female"" are available. The decision, as first reported by the Daily Beast, goes into effect June 1 to account for nonbinary IDs that feature an ""X"" as the holder's gender identification marker.","San Diego Union Tribune","16-Feb","154",0.000680918922598909,0.000904808970502997,0.000870264588396373,0.00110037126060691,0.624470378596932,0.221084885542591,0.149916261011,0.000972111107371358,0,0
"155","PAYLESS TO SHUTTER REMAINING STORES: Payless ShoeSource is shuttering all of its 2,100 remaining stores in the U.S. and Puerto Rico, joining a list of iconic names like Toys R Us and Bon-Ton that have closed down in the last year. The chain said Friday it will hold liquidation sales starting Sunday and wind down its e-commerce operations. All of the stores will remain open until at least the end of March and the majority will remain open until May. The debt-burdened chain filed for Chapter 11 bankruptcy protection in April 2017, closing hundreds of stores as part of its reorganization.","San Diego Union Tribune","16-Feb","155",0.000619853731655485,0.000823665194471333,0.000792218771929868,0.0607887299852455,0.000490638697479173,0.569944619580547,0.365655342400719,0.00088493163795188,1,0
"156","AMAZON BETS ON RIVIAN: In its first big electric vehicle investment, Amazon is leading a round of fundraising by pickup and SUV startup Rivian. Amazon's specific contribution to the $700 million round wasn't revealed in Rivian's announcement of the deal Friday. It is the second auto-related investment this month for the online retail and technology giant; Amazon took part in a $530 million funding round for Silicon Valley-based driverless-vehicle technology startup Aurora. Expected to go on sale within two years, the R1T truck and R1S SUV would have a base price in the mid-$60,000s.","San Diego Union Tribune","16-Feb","156",0.0201473504570077,0.34275071852871,0.000776739127339782,0.108449963066081,0.000481051809452499,0.0507783058519852,0.47574823073916,0.000867640420263806,0,0
"157","SOYBEAN EXPORTS WILL REMAIN LOW: U.S. soybean exports won't return to their pre-trade war levels until the 2026-27 season as competitors in South America gain global market share. That's according to projections released Thursday by the U.S. Department of Agriculture. Demand for American soy has taken a hit after China slapped tariffs on a host of U.S. farm goods as part of the nations' trade war. While China has recently resumed buying U.S. soybeans, that hasn't moved prices much. Soybean futures traded in Chicago are down about 12 percent in the last year.","San Diego Union Tribune","16-Feb","157",0.000619853731655485,0.000823665194471333,0.000792218771929868,0.00100168934869712,0.428964429926076,0.121541814806434,0.325797315309687,0.120459012911049,0,0
"158","Digits","San Diego Union Tribune","16-Feb","158",0.316491049848035,0.0246290422565271,0.0236887387511842,0.0299522785017148,0.312627292391403,0.0588387037202152,0.207311877540584,0.0264610169903363,0,0
"159","11%","San Diego Union Tribune","16-Feb","159",0.0185347199957959,0.0246290422565271,0.321645068603423,0.327908608353954,0.0146709625391638,0.0588387037202152,0.207311877540585,0.0264610169903363,0,0
"160","Increase in the Dow year to date.","San Diego Union Tribune","16-Feb","160",0.00744431544882494,0.00989204907339381,0.00951438402568896,0.0120300824414071,0.125564140326992,0.0236320738156596,0.801295108446967,0.010627846421066,0,0
"161","Wall Street capped another day of listless trading Wednesday with a slight gain, extending the market's winning streak to a third day. The benchmark S&P 500 index, which has risen for the past three weeks, gained 4.94 points, or 0.2 percent, to 2,784.70. The Dow Jones Industrial Average added 63.12 points, or 0.2 percent, to 25,954.44. The Nasdaq composite rose...","Long Beach Press Telegram","21-Feb","161",0.00110380342792141,0.00146674032709111,0.00141074216619527,0.00178375652244806,0.763877644076075,0.00350403798252992,0.225277435060611,0.00157584043712799,0,0
"162","Stocks have modest gains on listless day of trading","Long Beach Press Telegram","21-Feb","162",0.00600666110766131,0.00798168573762019,0.00767695577697218,0.009706819763282,0.390996696737772,0.0190682218744922,0.549987573905416,0.00857538509678429,0,0
"163","Wall Street capped another day of listless trading Wednesday with a slight gain, extending the market's winning streak to a third day.","Long Beach Press Telegram","21-Feb","163",0.00255401794116207,0.00339379369157326,0.00326422324090942,0.00412731655452114,0.741053251568525,0.00810776234926854,0.233853401414475,0.00364623323956566,0,0
"164","The benchmark S&P 500 index, which has risen for the past three weeks, gained 4.94 points, or 0.2 percent, to 2,784.70. The Dow Jones Industrial Average added 63.12 points, or 0.2 percent, to 25,954.44.","Long Beach Press Telegram","21-Feb","164",0.00211901302854476,0.00281575666824199,0.00270825488892944,0.00342434460267709,0.751093167395757,0.0407911921427238,0.194023071013085,0.0030252002600409,0,0
"165","The Nasdaq composite rose 2.30 points, or 0.03 percent, to 7,489.07. The Russell 2000 index of smaller companies picked up 7.19 points, or 0.5 percent, to 1,581.66.","Long Beach Press Telegram","21-Feb","165",0.0029127922113433,0.00387053499993143,0.00372276321124065,0.0047070990849373,0.79832748357201,0.00924669582063567,0.17305419524486,0.0041584358550416,0,0
"166","CVS Health slumped 8.1 percent after the pharmacy operator issued a 2019 outlook that fell short of analysts' estimates. CEO Larry Merlo said in a prepared statement that 2019 would be ""a year of transition"" as the company integrates the health insurer Aetna, which it purchased in a roughly $69 billion deal last year. A federal judge is still evaluating the acquisition.","Long Beach Press Telegram","21-Feb","166",0.0178954553194259,0.0519349299046114,0.00133943998131675,0.00169360132585047,0.000829544957870494,0.0707166984856855,0.618229966705392,0.237360363319847,0,0
"167","U.S. benchmark crude rose 1.5 percent to settle at $56.92 a barrel in New York. Brent crude, the standard for international oil prices, gained 0.9 percent to close at $67.08 a barrel in London.","Long Beach Press Telegram","21-Feb","167",0.0019225424983956,0.00255468550070865,0.00245715106529111,0.00310684641345481,0.743265315875527,0.160633041295605,0.0833157074376111,0.00274470991340731,0,0
"168","Bond prices fell. The yield on the 10-year Treasury note rose to 2.65 percent from 2.64 percent late Tuesday.","Long Beach Press Telegram","21-Feb","168",0.00338883726895065,0.00450310640335601,0.00433118389447788,0.00547639228969326,0.492980047327599,0.0107579068941445,0.473724466292525,0.00483805962925405,0,0
"169","Musk missteps dredged up with Tesla lawyer's exit","Long Beach Press Telegram","21-Feb","169",0.00600666110766131,0.00798168573762019,0.00767695577697219,0.00970681976328201,0.77723888409445,0.0190682218744922,0.163745386548737,0.00857538509678429,0,0
